Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
54,1,5/6/2013,6123,625,1,0,0,0
55,1,5/6/2013,3363,434,1,0,0,0
56,1,5/6/2013,5983,476,1,0,0,0
57,1,5/6/2013,10369,1082,1,0,0,0
58,1,5/6/2013,4539,457,1,0,0,0
59,1,5/6/2013,4683,565,1,0,0,0
60,1,5/6/2013,5995,592,1,0,0,0
61,1,5/6/2013,3539,449,1,0,0,0
62,1,5/6/2013,7087,834,1,0,0,0
63,1,5/6/2013,5379,565,1,0,0,0
64,1,5/6/2013,7713,648,1,0,0,0
65,1,5/6/2013,4058,399,1,0,0,0
66,1,5/6/2013,5422,499,1,0,0,0
67,1,5/6/2013,6694,759,1,0,0,0
68,1,5/6/2013,7241,1246,1,0,0,0
69,1,5/6/2013,8734,1134,1,0,0,0
70,1,5/6/2013,5082,616,1,0,0,0
71,1,5/6/2013,7610,755,1,0,0,0
72,1,5/6/2013,4002,491,1,0,0,0
73,1,5/6/2013,4386,522,1,0,0,0
74,1,5/6/2013,5820,877,1,0,0,0
75,1,5/6/2013,5461,618,1,0,0,0
76,1,5/6/2013,7411,865,1,0,0,0
77,1,5/6/2013,5887,617,1,0,0,0
78,1,5/6/2013,3372,486,1,0,0,0
79,1,5/6/2013,4654,549,1,0,0,0
80,1,5/6/2013,6053,484,1,0,0,0
81,1,5/6/2013,6358,578,1,0,0,0
82,1,5/6/2013,7895,835,1,0,0,0
83,1,5/6/2013,3909,365,1,0,0,0
84,1,5/6/2013,12807,1445,1,0,0,0
85,1,5/6/2013,5864,896,1,0,0,0
86,1,5/6/2013,3578,553,1,0,0,0
87,1,5/6/2013,6734,915,1,0,0,0
88,1,5/6/2013,5852,677,1,0,0,0
89,1,5/6/2013,6249,685,1,0,0,0
90,1,5/6/2013,8288,1124,1,0,0,0
91,1,5/6/2013,4729,594,1,0,0,0
92,1,5/6/2013,4102,453,1,0,0,0
93,1,5/6/2013,5593,657,1,0,0,0
94,1,5/6/2013,5762,605,1,0,0,0
95,1,5/6/2013,6331,817,1,0,0,0
96,1,5/6/2013,4530,548,1,0,0,0
97,1,5/6/2013,5007,616,1,0,0,0
98,1,5/6/2013,4116,401,1,0,0,0
99,1,5/6/2013,3764,392,1,0,0,0
100,1,5/6/2013,7587,659,1,0,0,0
1,7,5/5/2013,0,0,0,0,0,0
2,7,5/5/2013,0,0,0,0,0,0
3,7,5/5/2013,0,0,0,0,0,0
4,7,5/5/2013,0,0,0,0,0,0
5,7,5/5/2013,0,0,0,0,0,0
6,7,5/5/2013,0,0,0,0,0,0
7,7,5/5/2013,0,0,0,0,0,0
8,7,5/5/2013,0,0,0,0,0,0
9,7,5/5/2013,0,0,0,0,0,0
10,7,5/5/2013,0,0,0,0,0,0
11,7,5/5/2013,0,0,0,0,0,0
12,7,5/5/2013,0,0,0,0,0,0
13,7,5/5/2013,0,0,0,0,0,0
14,7,5/5/2013,0,0,0,0,0,0
15,7,5/5/2013,0,0,0,0,0,0
16,7,5/5/2013,0,0,0,0,0,0
17,7,5/5/2013,0,0,0,0,0,0
18,7,5/5/2013,0,0,0,0,0,0
19,7,5/5/2013,0,0,0,0,0,0
20,7,5/5/2013,0,0,0,0,0,0
21,7,5/5/2013,0,0,0,0,0,0
22,7,5/5/2013,0,0,0,0,0,0
23,7,5/5/2013,0,0,0,0,0,0
24,7,5/5/2013,0,0,0,0,0,0
25,7,5/5/2013,0,0,0,0,0,0
26,7,5/5/2013,0,0,0,0,0,0
27,7,5/5/2013,0,0,0,0,0,0
28,7,5/5/2013,0,0,0,0,0,0
29,7,5/5/2013,0,0,0,0,0,0
30,7,5/5/2013,0,0,0,0,0,0
31,7,5/5/2013,0,0,0,0,0,0
32,7,5/5/2013,0,0,0,0,0,0
33,7,5/5/2013,0,0,0,0,0,0
34,7,5/5/2013,0,0,0,0,0,0
35,7,5/5/2013,0,0,0,0,0,0
36,7,5/5/2013,0,0,0,0,0,0
37,7,5/5/2013,0,0,0,0,0,0
38,7,5/5/2013,0,0,0,0,0,0
39,7,5/5/2013,0,0,0,0,0,0
40,7,5/5/2013,0,0,0,0,0,0
41,7,5/5/2013,0,0,0,0,0,0
42,7,5/5/2013,0,0,0,0,0,0
43,7,5/5/2013,0,0,0,0,0,0
44,7,5/5/2013,0,0,0,0,0,0
45,7,5/5/2013,0,0,0,0,0,0
46,7,5/5/2013,0,0,0,0,0,0
47,7,5/5/2013,0,0,0,0,0,0
48,7,5/5/2013,0,0,0,0,0,0
49,7,5/5/2013,0,0,0,0,0,0
50,7,5/5/2013,0,0,0,0,0,0
51,7,5/5/2013,0,0,0,0,0,0
52,7,5/5/2013,0,0,0,0,0,0
53,7,5/5/2013,0,0,0,0,0,0
54,7,5/5/2013,0,0,0,0,0,0
55,7,5/5/2013,0,0,0,0,0,0
56,7,5/5/2013,0,0,0,0,0,0
57,7,5/5/2013,0,0,0,0,0,0
58,7,5/5/2013,0,0,0,0,0,0
59,7,5/5/2013,0,0,0,0,0,0
60,7,5/5/2013,0,0,0,0,0,0
61,7,5/5/2013,0,0,0,0,0,0
62,7,5/5/2013,0,0,0,0,0,0
63,7,5/5/2013,0,0,0,0,0,0
64,7,5/5/2013,0,0,0,0,0,0
65,7,5/5/2013,0,0,0,0,0,0
66,7,5/5/2013,0,0,0,0,0,0
67,7,5/5/2013,0,0,0,0,0,0
68,7,5/5/2013,0,0,0,0,0,0
69,7,5/5/2013,0,0,0,0,0,0
70,7,5/5/2013,0,0,0,0,0,0
71,7,5/5/2013,0,0,0,0,0,0
72,7,5/5/2013,0,0,0,0,0,0
73,7,5/5/2013,0,0,0,0,0,0
74,7,5/5/2013,0,0,0,0,0,0
75,7,5/5/2013,0,0,0,0,0,0
76,7,5/5/2013,0,0,0,0,0,0
77,7,5/5/2013,0,0,0,0,0,0
78,7,5/5/2013,0,0,0,0,0,0
79,7,5/5/2013,0,0,0,0,0,0
80,7,5/5/2013,0,0,0,0,0,0
81,7,5/5/2013,0,0,0,0,0,0
82,7,5/5/2013,0,0,0,0,0,0
83,7,5/5/2013,0,0,0,0,0,0
84,7,5/5/2013,0,0,0,0,0,0
85,7,5/5/2013,7796,1193,1,0,0,0
86,7,5/5/2013,0,0,0,0,0,0
87,7,5/5/2013,0,0,0,0,0,0
88,7,5/5/2013,0,0,0,0,0,0
89,7,5/5/2013,0,0,0,0,0,0
90,7,5/5/2013,0,0,0,0,0,0
91,7,5/5/2013,0,0,0,0,0,0
92,7,5/5/2013,0,0,0,0,0,0
93,7,5/5/2013,0,0,0,0,0,0
94,7,5/5/2013,0,0,0,0,0,0
95,7,5/5/2013,0,0,0,0,0,0
96,7,5/5/2013,0,0,0,0,0,0
97,7,5/5/2013,0,0,0,0,0,0
98,7,5/5/2013,0,0,0,0,0,0
99,7,5/5/2013,0,0,0,0,0,0
100,7,5/5/2013,0,0,0,0,0,0
1,6,5/4/2013,5912,813,1,0,0,0
2,6,5/4/2013,2260,339,1,0,0,0
3,6,5/4/2013,4732,590,1,0,0,0
4,6,5/4/2013,9713,1368,1,0,0,0
5,6,5/4/2013,1922,231,1,0,0,0
6,6,5/4/2013,3620,430,1,0,0,0
7,6,5/4/2013,6426,791,1,0,0,0
8,6,5/4/2013,2517,346,1,0,0,0
9,6,5/4/2013,5656,520,1,0,0,0
10,6,5/4/2013,5392,583,1,0,0,0
11,6,5/4/2013,6072,925,1,0,0,0
12,6,5/4/2013,6351,791,1,0,0,0
13,6,5/4/2013,4542,394,1,0,0,0
14,6,5/4/2013,3448,400,1,0,0,0
15,6,5/4/2013,5450,623,1,0,0,0
16,6,5/4/2013,5320,582,1,0,0,0
17,6,5/4/2013,2574,383,1,0,0,0
18,6,5/4/2013,4013,469,1,0,0,0
19,6,5/4/2013,4073,405,1,0,0,0
20,6,5/4/2013,5465,566,1,0,0,0
21,6,5/4/2013,5559,630,1,0,0,0
22,6,5/4/2013,3264,427,1,0,0,0
23,6,5/4/2013,4636,441,1,0,0,0
24,6,5/4/2013,6863,694,1,0,0,0
25,6,5/4/2013,12554,1754,1,0,0,0
26,6,5/4/2013,5630,517,1,0,0,0
27,6,5/4/2013,7762,905,1,0,0,0
28,6,5/4/2013,2255,324,1,0,0,0
29,6,5/4/2013,4998,498,1,0,0,0
30,6,5/4/2013,6357,957,1,0,0,0
31,6,5/4/2013,5841,646,1,0,0,0
32,6,5/4/2013,2392,283,1,0,0,0
33,6,5/4/2013,10149,1011,1,0,0,0
34,6,5/4/2013,7499,961,1,0,0,0
35,6,5/4/2013,6370,574,1,0,0,0
36,6,5/4/2013,9844,1184,1,0,0,0
37,6,5/4/2013,8036,926,1,0,0,0
38,6,5/4/2013,6664,611,1,0,0,0
39,6,5/4/2013,3000,472,1,0,0,0
40,6,5/4/2013,5825,785,1,0,0,0
41,6,5/4/2013,4467,345,1,0,0,0
42,6,5/4/2013,8037,965,1,0,0,0
43,6,5/4/2013,4633,453,1,0,0,0
44,6,5/4/2013,3984,446,1,0,0,0
45,6,5/4/2013,5828,503,1,0,0,0
46,6,5/4/2013,5007,704,1,0,0,0
47,6,5/4/2013,4965,699,1,0,0,0
48,6,5/4/2013,3336,352,1,0,0,0
49,6,5/4/2013,7578,574,1,0,0,0
50,6,5/4/2013,4074,351,1,0,0,0
51,6,5/4/2013,6868,558,1,0,0,0
52,6,5/4/2013,7771,587,1,0,0,0
53,6,5/4/2013,3557,374,1,0,0,0
54,6,5/4/2013,7741,844,1,0,0,0
55,6,5/4/2013,2136,286,1,0,0,0
56,6,5/4/2013,7846,592,1,0,0,0
57,6,5/4/2013,7834,798,1,0,0,0
58,6,5/4/2013,5871,529,1,0,0,0
59,6,5/4/2013,2459,273,1,0,0,0
60,6,5/4/2013,3788,378,1,0,0,0
61,6,5/4/2013,4304,560,1,0,0,0
62,6,5/4/2013,3861,417,1,0,0,0
63,6,5/4/2013,6783,711,1,0,0,0
64,6,5/4/2013,8889,852,1,0,0,0
65,6,5/4/2013,2775,265,1,0,0,0
66,6,5/4/2013,6378,583,1,0,0,0
67,6,5/4/2013,5852,588,1,0,0,0
68,6,5/4/2013,9004,1397,1,0,0,0
69,6,5/4/2013,8636,1087,1,0,0,0
70,6,5/4/2013,5370,602,1,0,0,0
71,6,5/4/2013,6888,640,1,0,0,0
72,6,5/4/2013,2092,265,1,0,0,0
73,6,5/4/2013,2299,257,1,0,0,0
74,6,5/4/2013,5400,746,1,0,0,0
75,6,5/4/2013,5680,639,1,0,0,0
76,6,5/4/2013,8580,945,1,0,0,0
77,6,5/4/2013,8154,724,1,0,0,0
78,6,5/4/2013,2658,420,1,0,0,0
79,6,5/4/2013,3809,425,1,0,0,0
80,6,5/4/2013,8213,654,1,0,0,0
81,6,5/4/2013,8176,689,1,0,0,0
82,6,5/4/2013,5217,528,1,0,0,0
83,6,5/4/2013,3292,308,1,0,0,0
84,6,5/4/2013,10807,1290,1,0,0,0
85,6,5/4/2013,5849,896,1,0,0,0
86,6,5/4/2013,3805,575,1,0,0,0
87,6,5/4/2013,3359,415,1,0,0,0
88,6,5/4/2013,2127,218,1,0,0,0
89,6,5/4/2013,4630,461,1,0,0,0
90,6,5/4/2013,8279,1140,1,0,0,0
91,6,5/4/2013,5457,658,1,0,0,0
92,6,5/4/2013,5741,560,1,0,0,0
93,6,5/4/2013,3235,331,1,0,0,0
94,6,5/4/2013,5130,497,1,0,0,0
95,6,5/4/2013,4578,533,1,0,0,0
96,6,5/4/2013,1790,195,1,0,0,0
97,6,5/4/2013,3668,424,1,0,0,0
98,6,5/4/2013,4303,418,1,0,0,0
99,6,5/4/2013,4549,448,1,0,0,0
100,6,5/4/2013,8406,775,1,0,0,0
1,5,5/3/2013,6027,658,1,1,0,0
2,5,5/3/2013,5938,794,1,1,0,0
3,5,5/3/2013,9198,964,1,1,0,0
4,5,5/3/2013,11335,1492,1,1,0,0
5,5,5/3/2013,5531,631,1,1,0,0
6,5,5/3/2013,8164,918,1,1,0,0
7,5,5/3/2013,10699,1201,1,1,0,0
8,5,5/3/2013,5790,636,1,1,0,0
9,5,5/3/2013,7080,614,1,1,0,0
10,5,5/3/2013,6119,681,1,1,0,0
11,5,5/3/2013,9163,1343,1,1,0,0
12,5,5/3/2013,7953,963,1,1,0,0
13,5,5/3/2013,6147,433,1,1,0,0
14,5,5/3/2013,7247,798,1,1,0,0
15,5,5/3/2013,7703,732,1,1,0,0
16,5,5/3/2013,8264,925,1,1,0,0
17,5,5/3/2013,7035,927,1,1,0,0
18,5,5/3/2013,7114,869,1,1,0,0
19,5,5/3/2013,7517,789,1,1,0,0
20,5,5/3/2013,8505,848,1,1,0,0
21,5,5/3/2013,6078,563,1,1,0,0
22,5,5/3/2013,5496,657,1,1,0,0
23,5,5/3/2013,6756,572,1,1,0,0
24,5,5/3/2013,11602,1000,1,1,0,0
25,5,5/3/2013,15970,2183,1,1,0,0
26,5,5/3/2013,7606,661,1,1,0,0
27,5,5/3/2013,11081,1271,1,1,0,0
28,5,5/3/2013,6638,748,1,1,0,0
29,5,5/3/2013,7078,640,1,1,0,0
30,5,5/3/2013,6283,903,1,1,0,0
31,5,5/3/2013,6333,660,1,1,0,0
32,5,5/3/2013,4808,591,1,1,0,0
33,5,5/3/2013,10071,1015,1,1,0,0
34,5,5/3/2013,9076,1117,1,1,0,0
35,5,5/3/2013,9992,793,1,1,0,0
36,5,5/3/2013,9855,1213,1,1,0,0
37,5,5/3/2013,8251,932,1,1,0,0
38,5,5/3/2013,7002,657,1,1,0,0
39,5,5/3/2013,5753,738,1,1,0,0
40,5,5/3/2013,5789,740,1,1,0,0
41,5,5/3/2013,5061,414,1,1,0,0
42,5,5/3/2013,10860,1166,1,1,0,0
43,5,5/3/2013,8970,797,1,1,0,0
44,5,5/3/2013,6689,771,1,1,0,0
45,5,5/3/2013,6538,494,1,1,0,0
46,5,5/3/2013,6563,790,1,1,0,0
47,5,5/3/2013,7763,942,1,1,0,1
48,5,5/3/2013,4501,514,1,1,0,1
49,5,5/3/2013,8022,594,1,1,0,0
50,5,5/3/2013,5092,417,1,1,0,0
51,5,5/3/2013,8592,608,1,1,0,0
52,5,5/3/2013,9519,618,1,1,0,0
53,5,5/3/2013,6367,732,1,1,0,0
54,5,5/3/2013,8708,809,1,1,0,0
55,5,5/3/2013,3987,532,1,1,0,0
56,5,5/3/2013,8425,628,1,1,0,0
57,5,5/3/2013,12535,1223,1,1,0,0
58,5,5/3/2013,6258,518,1,1,0,0
59,5,5/3/2013,7183,715,1,1,0,0
60,5,5/3/2013,8143,753,1,1,0,0
61,5,5/3/2013,4944,569,1,1,0,0
62,5,5/3/2013,7988,861,1,1,0,0
63,5,5/3/2013,7292,675,1,1,0,0
64,5,5/3/2013,10564,864,1,1,0,0
65,5,5/3/2013,5974,537,1,1,0,0
66,5,5/3/2013,7460,644,1,1,0,0
67,5,5/3/2013,8125,860,1,1,0,0
68,5,5/3/2013,8059,1281,1,1,0,0
69,5,5/3/2013,10817,1362,1,1,0,0
70,5,5/3/2013,8106,828,1,1,0,0
71,5,5/3/2013,10253,885,1,1,0,0
72,5,5/3/2013,5198,574,1,1,0,0
73,5,5/3/2013,4906,499,1,1,0,0
74,5,5/3/2013,7178,968,1,1,0,0
75,5,5/3/2013,6659,721,1,1,0,0
76,5,5/3/2013,10279,1047,1,1,0,0
77,5,5/3/2013,8483,753,1,1,0,0
78,5,5/3/2013,4082,556,1,1,0,0
79,5,5/3/2013,6311,634,1,1,0,0
80,5,5/3/2013,9514,659,1,1,0,0
81,5,5/3/2013,8055,614,1,1,0,0
82,5,5/3/2013,10069,957,1,1,0,0
83,5,5/3/2013,4427,385,1,1,0,0
84,5,5/3/2013,14542,1540,1,1,0,0
85,5,5/3/2013,7118,1052,1,1,0,0
86,5,5/3/2013,5249,682,1,1,0,0
87,5,5/3/2013,7053,859,1,1,0,0
88,5,5/3/2013,7268,788,1,1,0,0
89,5,5/3/2013,6898,698,1,1,0,0
90,5,5/3/2013,10210,1256,1,1,0,0
91,5,5/3/2013,5556,641,1,1,0,0
92,5,5/3/2013,7157,666,1,1,0,0
93,5,5/3/2013,8377,875,1,1,0,0
94,5,5/3/2013,7876,729,1,1,0,0
95,5,5/3/2013,9989,1145,1,1,0,0
96,5,5/3/2013,5250,606,1,1,0,0
97,5,5/3/2013,8383,866,1,1,0,0
98,5,5/3/2013,5254,469,1,1,0,0
99,5,5/3/2013,4959,443,1,1,0,0
100,5,5/3/2013,9356,738,1,1,0,0
1,4,5/2/2013,6486,677,1,1,0,0
2,4,5/2/2013,6699,762,1,1,0,0
3,4,5/2/2013,9884,1011,1,1,0,0
4,4,5/2/2013,12976,1632,1,1,0,0
5,4,5/2/2013,6347,715,1,1,0,0
6,4,5/2/2013,8943,988,1,1,0,0
7,4,5/2/2013,12432,1280,1,1,0,0
8,4,5/2/2013,7765,874,1,1,0,0
9,4,5/2/2013,7734,660,1,1,0,0
10,4,5/2/2013,6959,740,1,1,0,0
11,4,5/2/2013,11336,1511,1,1,0,0
12,4,5/2/2013,9884,1127,1,1,0,0
13,4,5/2/2013,5290,428,1,1,0,0
14,4,5/2/2013,7669,823,1,1,0,0
15,4,5/2/2013,7670,781,1,1,0,0
16,4,5/2/2013,9266,1027,1,1,0,0
17,4,5/2/2013,8418,1096,1,1,0,0
18,4,5/2/2013,7628,857,1,1,0,0
19,4,5/2/2013,8067,757,1,1,0,0
20,4,5/2/2013,9675,1067,1,1,0,0
21,4,5/2/2013,6764,637,1,1,0,0
22,4,5/2/2013,5307,610,1,1,0,0
23,4,5/2/2013,6689,537,1,1,0,0
24,4,5/2/2013,11799,1050,1,1,0,0
25,4,5/2/2013,19873,2576,1,1,0,0
26,4,5/2/2013,9117,770,1,1,0,0
27,4,5/2/2013,13474,1427,1,1,0,0
28,4,5/2/2013,7973,866,1,1,0,0
29,4,5/2/2013,7712,691,1,1,0,0
30,4,5/2/2013,9008,1221,1,1,0,0
31,4,5/2/2013,7351,747,1,1,0,0
32,4,5/2/2013,5139,577,1,1,0,0
33,4,5/2/2013,12792,1127,1,1,0,0
34,4,5/2/2013,9974,1156,1,1,0,0
35,4,5/2/2013,11790,886,1,1,0,0
36,4,5/2/2013,11631,1338,1,1,0,0
37,4,5/2/2013,10364,1043,1,1,0,0
38,4,5/2/2013,8129,639,1,1,0,0
39,4,5/2/2013,6421,797,1,1,0,0
40,4,5/2/2013,5864,814,1,1,0,0
41,4,5/2/2013,5942,447,1,1,0,0
42,4,5/2/2013,13646,1409,1,1,0,0
43,4,5/2/2013,9877,852,1,1,0,0
44,4,5/2/2013,6637,737,1,1,0,0
45,4,5/2/2013,7032,536,1,1,0,0
46,4,5/2/2013,6718,796,1,1,0,0
47,4,5/2/2013,9882,1211,1,1,0,1
48,4,5/2/2013,5785,594,1,1,0,1
49,4,5/2/2013,8031,572,1,1,0,0
50,4,5/2/2013,4856,402,1,1,0,0
51,4,5/2/2013,8053,558,1,1,0,0
52,4,5/2/2013,10049,643,1,1,0,0
53,4,5/2/2013,6387,684,1,1,0,0
54,4,5/2/2013,8233,794,1,1,0,0
55,4,5/2/2013,4900,586,1,1,0,0
56,4,5/2/2013,8220,574,1,1,0,0
57,4,5/2/2013,14821,1365,1,1,0,0
58,4,5/2/2013,7830,629,1,1,0,0
59,4,5/2/2013,8192,796,1,1,0,0
60,4,5/2/2013,9399,804,1,1,0,0
61,4,5/2/2013,5011,582,1,1,0,0
62,4,5/2/2013,9898,1025,1,1,0,0
63,4,5/2/2013,7511,713,1,1,0,0
64,4,5/2/2013,10427,834,1,1,0,0
65,4,5/2/2013,6893,613,1,1,0,0
66,4,5/2/2013,6940,587,1,1,0,0
67,4,5/2/2013,9880,970,1,1,0,0
68,4,5/2/2013,9401,1456,1,1,0,0
69,4,5/2/2013,12153,1410,1,1,0,0
70,4,5/2/2013,8256,870,1,1,0,0
71,4,5/2/2013,12015,927,1,1,0,0
72,4,5/2/2013,5619,585,1,1,0,0
73,4,5/2/2013,5997,570,1,1,0,0
74,4,5/2/2013,8812,1113,1,1,0,0
75,4,5/2/2013,7131,757,1,1,0,0
76,4,5/2/2013,10872,1144,1,1,0,0
77,4,5/2/2013,9098,840,1,1,0,0
78,4,5/2/2013,4391,630,1,1,0,0
79,4,5/2/2013,6480,689,1,1,0,0
80,4,5/2/2013,8940,652,1,1,0,0
81,4,5/2/2013,7899,606,1,1,0,0
82,4,5/2/2013,12169,1016,1,1,0,0
83,4,5/2/2013,4631,421,1,1,0,0
84,4,5/2/2013,16213,1678,1,1,0,0
85,4,5/2/2013,7578,1018,1,1,0,0
86,4,5/2/2013,6717,828,1,1,0,0
87,4,5/2/2013,8065,973,1,1,0,0
88,4,5/2/2013,8755,842,1,1,0,0
89,4,5/2/2013,6877,736,1,1,0,0
90,4,5/2/2013,11639,1389,1,1,0,0
91,4,5/2/2013,7556,775,1,1,0,0
92,4,5/2/2013,6073,625,1,1,0,0
93,4,5/2/2013,7850,755,1,1,0,0
94,4,5/2/2013,8601,812,1,1,0,0
95,4,5/2/2013,10497,1173,1,1,0,0
96,4,5/2/2013,6978,766,1,1,0,0
97,4,5/2/2013,8750,949,1,1,0,0
98,4,5/2/2013,5868,485,1,1,0,0
99,4,5/2/2013,5862,554,1,1,0,0
100,4,5/2/2013,9930,805,1,1,0,0
1,3,5/1/2013,0,0,0,1,a,0
2,3,5/1/2013,0,0,0,1,a,0
3,3,5/1/2013,0,0,0,1,a,0
4,3,5/1/2013,0,0,0,1,a,0
5,3,5/1/2013,0,0,0,1,a,0
6,3,5/1/2013,0,0,0,1,a,0
7,3,5/1/2013,0,0,0,1,a,0
8,3,5/1/2013,0,0,0,1,a,0
9,3,5/1/2013,0,0,0,1,a,0
10,3,5/1/2013,0,0,0,1,a,0
11,3,5/1/2013,0,0,0,1,a,0
12,3,5/1/2013,0,0,0,1,a,0
13,3,5/1/2013,0,0,0,1,a,0
14,3,5/1/2013,0,0,0,1,a,0
15,3,5/1/2013,0,0,0,1,a,0
16,3,5/1/2013,0,0,0,1,a,0
17,3,5/1/2013,0,0,0,1,a,0
18,3,5/1/2013,0,0,0,1,a,0
19,3,5/1/2013,0,0,0,1,a,0
20,3,5/1/2013,0,0,0,1,a,0
21,3,5/1/2013,0,0,0,1,a,0
22,3,5/1/2013,0,0,0,1,a,0
23,3,5/1/2013,0,0,0,1,a,0
24,3,5/1/2013,0,0,0,1,a,0
25,3,5/1/2013,0,0,0,1,a,0
26,3,5/1/2013,0,0,0,1,a,0
27,3,5/1/2013,0,0,0,1,a,0
28,3,5/1/2013,0,0,0,1,a,0
29,3,5/1/2013,0,0,0,1,a,0
30,3,5/1/2013,0,0,0,1,a,0
31,3,5/1/2013,0,0,0,1,a,0
32,3,5/1/2013,0,0,0,1,a,0
33,3,5/1/2013,0,0,0,1,a,0
34,3,5/1/2013,0,0,0,1,a,0
35,3,5/1/2013,0,0,0,1,a,0
36,3,5/1/2013,0,0,0,1,a,0
37,3,5/1/2013,0,0,0,1,a,0
38,3,5/1/2013,0,0,0,1,a,0
39,3,5/1/2013,0,0,0,1,a,0
40,3,5/1/2013,0,0,0,1,a,0
41,3,5/1/2013,0,0,0,1,a,0
42,3,5/1/2013,0,0,0,1,a,0
43,3,5/1/2013,0,0,0,1,a,0
44,3,5/1/2013,0,0,0,1,a,0
45,3,5/1/2013,0,0,0,1,a,0
46,3,5/1/2013,0,0,0,1,a,0
47,3,5/1/2013,0,0,0,1,a,0
48,3,5/1/2013,0,0,0,1,a,0
49,3,5/1/2013,0,0,0,1,a,0
50,3,5/1/2013,0,0,0,1,a,0
51,3,5/1/2013,0,0,0,1,a,0
52,3,5/1/2013,0,0,0,1,a,0
53,3,5/1/2013,0,0,0,1,a,0
54,3,5/1/2013,5893,652,1,1,a,0
55,3,5/1/2013,0,0,0,1,a,0
56,3,5/1/2013,0,0,0,1,a,0
57,3,5/1/2013,0,0,0,1,a,0
58,3,5/1/2013,0,0,0,1,a,0
59,3,5/1/2013,0,0,0,1,a,0
60,3,5/1/2013,0,0,0,1,a,0
61,3,5/1/2013,0,0,0,1,a,0
62,3,5/1/2013,0,0,0,1,a,0
63,3,5/1/2013,0,0,0,1,a,0
64,3,5/1/2013,0,0,0,1,a,0
65,3,5/1/2013,0,0,0,1,a,0
66,3,5/1/2013,0,0,0,1,a,0
67,3,5/1/2013,0,0,0,1,a,0
68,3,5/1/2013,0,0,0,1,a,0
69,3,5/1/2013,0,0,0,1,a,0
70,3,5/1/2013,0,0,0,1,a,0
71,3,5/1/2013,0,0,0,1,a,0
72,3,5/1/2013,0,0,0,1,a,0
73,3,5/1/2013,0,0,0,1,a,0
74,3,5/1/2013,0,0,0,1,a,0
75,3,5/1/2013,0,0,0,1,a,0
76,3,5/1/2013,0,0,0,1,a,0
77,3,5/1/2013,0,0,0,1,a,0
78,3,5/1/2013,0,0,0,1,a,0
79,3,5/1/2013,0,0,0,1,a,0
80,3,5/1/2013,0,0,0,1,a,0
81,3,5/1/2013,0,0,0,1,a,0
82,3,5/1/2013,0,0,0,1,a,0
83,3,5/1/2013,0,0,0,1,a,0
84,3,5/1/2013,0,0,0,1,a,0
85,3,5/1/2013,11035,1529,1,1,a,0
86,3,5/1/2013,0,0,0,1,a,0
87,3,5/1/2013,0,0,0,1,a,0
88,3,5/1/2013,0,0,0,1,a,0
89,3,5/1/2013,0,0,0,1,a,0
90,3,5/1/2013,0,0,0,1,a,0
91,3,5/1/2013,0,0,0,1,a,0
92,3,5/1/2013,0,0,0,1,a,0
93,3,5/1/2013,0,0,0,1,a,0
94,3,5/1/2013,0,0,0,1,a,0
95,3,5/1/2013,0,0,0,1,a,0
96,3,5/1/2013,0,0,0,1,a,0
97,3,5/1/2013,0,0,0,1,a,0
98,3,5/1/2013,0,0,0,1,a,0
99,3,5/1/2013,0,0,0,1,a,0
100,3,5/1/2013,0,0,0,1,a,0
1,2,4/30/2013,5925,665,1,1,0,0
2,2,4/30/2013,6872,708,1,1,0,0
3,2,4/30/2013,11641,1129,1,1,0,0
4,2,4/30/2013,14870,1773,1,1,0,0
5,2,4/30/2013,6387,744,1,1,0,0
6,2,4/30/2013,9810,1023,1,1,0,0
7,2,4/30/2013,12517,1333,1,1,0,0
8,2,4/30/2013,8872,898,1,1,0,0
9,2,4/30/2013,7441,661,1,1,0,0
10,2,4/30/2013,7468,769,1,1,0,0
11,2,4/30/2013,11606,1597,1,1,0,0
12,2,4/30/2013,10579,1161,1,1,0,0
13,2,4/30/2013,9355,664,1,1,0,0
14,2,4/30/2013,7363,792,1,1,0,0
15,2,4/30/2013,9101,898,1,1,0,0
16,2,4/30/2013,10442,1127,1,1,0,0
17,2,4/30/2013,10179,1181,1,1,0,0
18,2,4/30/2013,8106,861,1,1,0,0
19,2,4/30/2013,8568,828,1,1,0,0
20,2,4/30/2013,9144,959,1,1,0,0
21,2,4/30/2013,8278,720,1,1,0,0
22,2,4/30/2013,6119,645,1,1,0,0
23,2,4/30/2013,7246,611,1,1,0,0
24,2,4/30/2013,13523,1168,1,1,0,0
25,2,4/30/2013,21637,2485,1,1,0,0
26,2,4/30/2013,8384,690,1,1,0,0
27,2,4/30/2013,14898,1495,1,1,0,0
28,2,4/30/2013,9103,935,1,1,0,0
29,2,4/30/2013,9285,813,1,1,0,0
30,2,4/30/2013,8961,1223,1,1,0,0
31,2,4/30/2013,7302,725,1,1,0,0
32,2,4/30/2013,7072,733,1,1,0,0
33,2,4/30/2013,14898,1241,1,1,0,0
34,2,4/30/2013,10945,1270,1,1,0,0
35,2,4/30/2013,12230,883,1,1,0,0
36,2,4/30/2013,11928,1365,1,1,0,0
37,2,4/30/2013,8677,926,1,1,0,0
38,2,4/30/2013,9145,716,1,1,0,0
39,2,4/30/2013,8354,1007,1,1,0,0
